Voltage,Time,Time (UTC)
0.5409797203578948,6.7861328125,1612308250503198812
0.6832151174421053,6.787109375,1612308250504175375
0.8135547505578948,6.7880859375,1612308250505151937
0.9295878502631578,6.7890625,1612308250506128500
1.0271252106421054,6.7900390625,1612308250507105062
1.1103165168,6.791015625,1612308250508081625
1.1735893344526316,6.7919921875,1612308250509058187
1.2132682282210527,6.79296875,1612308250510034750
1.2336214456421053,6.7939453125,1612308250511011312
1.2293136772947368,6.794921875,1612308250511987875
1.2040598793684212,6.7958984375,1612308250512964437
1.1592828010421052,6.796875,1612308250513941000
1.0920183815263158,6.7978515625,1612308250514917562
1.0091432418526316,6.798828125,1612308250515894125
0.906586738536842,6.7998046875,1612308250516870687
0.7854949750842106,6.80078125,1612308250517847250
0.6540882800842105,6.8017578125,1612308250518823812
0.507466073031579,6.802734375,1612308250519800375
0.35376964089473684,6.8037109375,1612308250520776937
0.19631873175789474,6.8046875,1612308250521753500
0.033651075631578944,6.8056640625,1612308250522730062
-0.12593395727368423,6.806640625,1612308250523706625
-0.2880483220526316,6.8076171875,1612308250524683187
-0.44636868902105264,6.80859375,1612308250525659750
-0.5955992695684211,6.8095703125,1612308250526636312
-0.7353843764000001,6.810546875,1612308250527612875
-0.8561599733684211,6.8115234375,1612308250528589437
-0.9632613698947368,6.8125,1612308250529566000
-1.0528155265473684,6.8134765625,1612308250530542562
-1.1239925063052632,6.814453125,1612308250531519125
-1.1805072653578947,6.8154296875,1612308250532495687
-1.2145346832210526,6.81640625,1612308250533472250
-1.2298687577052632,6.8173828125,1612308250534448812
-1.2195538261578946,6.818359375,1612308250535425375
-1.1840641383052632,6.8193359375,1612308250536401937
-1.1310667313894736,6.8203125,1612308250537378500
-1.0559771913894738,6.8212890625,1612308250538355062
-0.9662649514947368,6.822265625,1612308250539331625
-0.8623647406210526,6.8232421875,1612308250540308187
-0.7409172898736842,6.82421875,1612308250541284750
-0.6061908467894737,6.8251953125,1612308250542261312
-0.45964768135789474,6.826171875,1612308250543237875
-0.30393568788421055,6.8271484375,1612308250544214437
-0.14348119714736843,6.828125,1612308250545191000
0.016420002242105255,6.8291015625,1612308250546167562
0.1745032443473684,6.830078125,1612308250547144125
0.33005715457894735,6.8310546875,1612308250548120687
0.4799200680947368,6.83203125,1612308250549097250
0.6231434854421052,6.8330078125,1612308250550073812
0.7566052625894737,6.833984375,1612308250551050375
0.8771042138842104,6.8349609375,1612308250552026937
0.9794631131473686,6.8359375,1612308250553003500
1.0615873574210528,6.8369140625,1612308250553980062
1.1276661526210527,6.837890625,1612308250554956625
1.1731150847263159,6.8388671875,1612308250555933187
1.200542527231579,6.83984375,1612308250556909750
1.206194003136842,6.8408203125,1612308250557886312
1.1884096384,6.841796875,1612308250558862875
1.154500782968421,6.8427734375,1612308250559839437
1.0929668809789475,6.84375,1612308250560816000
1.0134905310105264,6.8447265625,1612308250561792562
0.9195890851999999,6.845703125,1612308250562769125
0.8057691508842106,6.8466796875,1612308250563745687
0.6844797833789473,6.84765625,1612308250564722250
0.5468683211263159,6.8486328125,1612308250565698812
0.3975982197684211,6.849609375,1612308250566675375
0.24496884951578946,6.8505859375,1612308250567651937
0.08222215176842106,6.8515625,1612308250568628500
-0.07842994302105263,6.8525390625,1612308250569605062
-0.2365131851263158,6.853515625,1612308250570581625
-0.39186949130526316,6.8544921875,1612308250571558187
-0.5359623664842106,6.85546875,1612308250572534750
-0.6749965779157896,6.8564453125,1612308250573511312
-0.8015026924105264,6.857421875,1612308250574487875
-0.912477128368421,6.8583984375,1612308250575464437
-1.0113581963052631,6.859375,1612308250576441000
-1.087317194136842,6.8603515625,1612308250577417562
-1.1444642861578946,6.861328125,1612308250578394125
-1.1842617423578947,6.8623046875,1612308250579370687
